"ID","admin","age","sex","zone","gang","family","other","risk"
"Northeast-20-300-2",2,17,1,14,-2.598962641,-5.395305362,NA,6.773583505
"Northeast-20-303-1",2,22,1,14,1.402335131,2.064038528,NA,2.132062178
"Northeast-20-306-1",2,18,1,14,NA,0.367914361,2.068596841,2.989702912
"Northeast-20-308-1",2,15,1,14,NA,1.989580047,1.942501175,2.369913383
"Northeast-20-35-2",2,21,2,14,-4.874814029,0.695000398,1.737426254,1.345363292
"Northeast-20-64-2",2,15,1,14,-0.449719398,0.084685064,NA,4.86361118
"Northeast-20-97-2",2,16,2,14,NA,0.257633153,NA,-1.405464348
"Northeast-25-25-1",2,15,2,14,NA,2.025573043,NA,2.75182453
"Northeast-25-26-1",2,15,2,14,NA,2.713127762,NA,2.462826263
"Northeast-25-7-1",2,20,2,14,NA,-9.587711047,NA,-1.29659008
"Olympic-12-58-1",2,17,1,15,-4.904946006,-2.258086397,-1.442980548,-4.907778024
"Olympic-12-61-1",2,16,1,15,-2.802535938,-4.54417588,NA,-0.246181206
"Pacific-18-113-1",2,16,1,16,0.698902118,-4.775934133,-0.63677536,9.422091756
"Pacific-18-114-1",2,18,1,16,1.08650065,-0.872120023,2.036883793,4.028511979
"Pacific-18-232-2",2,18,1,16,4.763560686,NA,NA,-1.456429915
"Pacific-18-236-1",2,19,1,16,-0.526355607,2.701855005,-1.513501598,-3.127666836
"Pacific-18-245-1",2,15,1,16,-3.385262776,5.292889155,-1.129605501,-3.010477016
"Rampart 1-12-391-2",2,18,1,17,-0.298003354,-0.038860867,NA,-0.878614875
"Rampart 1-12-423-2",2,16,1,17,4.475348578,1.848431789,NA,5.727315911
"Rampart 1-12-480-2",2,16,2,17,2.608913669,1.067117405,5.63787177,-1.803336884
"Rampart 1-12-518-1",2,18,1,17,NA,1.156294713,NA,2.581081777
"Rampart 1-12-530-1",2,18,2,17,NA,-0.254340408,-5.534556287,-1.726358217
"Rampart 1-12-531-2",2,18,2,17,-3.896482613,-9.52112886,NA,0.097254196
"Rampart 1-12-536-1",2,15,2,17,NA,3.516329395,NA,-2.956039882
"RPARGR-PP-124-2",2,20,2,10,NA,1.248583322,2.134752587,-1.925733677
"Southeast 1-22-3-1",2,17,1,19,NA,-0.781346339,0.949016605,-2.956039882
"Southeast 1-22-31-1",2,17,1,19,NA,6.208899928,-3.756877576,-4.220907221
"Southeast 1-22-34-1",2,26,1,19,-8.362445056,5.923096702,NA,-2.956039882
"Southeast 1-22-44-1",2,15,1,19,NA,0.339884455,NA,-4.802193828
"Southeast 1-24-14-1",2,21,2,19,NA,2.948045578,NA,-4.51319556
"Southeast 2-20-130-1",2,20,1,20,-0.135584895,5.972814923,NA,-2.089896287
"Southeast 2-20-144-1",2,17,1,20,1.237212713,2.82680023,0.064588685,-1.312524292
"Southeast 2-20-150-1",2,19,2,20,NA,3.338901585,-1.256944962,-2.780057162
"Southeast 2-20-151-1",2,19,2,20,NA,-2.557694374,NA,-4.85334089
"Southeast 2-20-159-1",2,17,2,20,NA,-1.155362261,NA,-1.495087155
"Southeast 2-20-174-2",2,17,1,20,NA,-2.19795301,NA,-5.485774559
"Southeast 2-20-214-1",2,27,1,20,-1.279190649,1.911803263,NA,-2.831204225
"Southeast 2-20-216-1",2,23,1,20,NA,2.487253645,NA,-1.16846435
"Southeast 2-20-217-1",2,14,1,20,NA,-0.548247316,NA,0.908960657
"Southeast 2-20-220-1",2,14,1,20,NA,2.741361946,-0.629073678,-0.647343814
"Southeast 2-20-225-1",2,18,1,20,NA,1.537729359,NA,-1.909772288
"Southeast 2-20-226-1",2,20,2,20,NA,3.127929983,0.417378462,-2.018646556
"Southeast 2-20-236-2",2,17,1,20,NA,-4.330678,NA,-5.485774559
"Southeast 2-20-283-1",2,19,2,20,NA,3.507265073,NA,-3.120202492
"Southeast 2-20-290-1",2,23,1,20,NA,1.747447008,NA,-3.248328222
"Southeast 2-20-311-2",2,23,1,20,NA,0.789696173,NA,-1.277338619
"Southeast 2-20-85-1",2,21,1,20,2.78354431,-0.033543611,-2.785404053,0.604028177
"Southeast 3-10-108-1",2,14,2,21,NA,-0.443398786,-0.141580234,-0.484032411
"Southeast 3-10-120-1",2,13,1,21,NA,0.109453956,-0.016605758,-1.116466081
"Southeast 3-10-127-1",2,16,1,21,NA,4.36543601,-4.893861494,-4.455468354
"Southeast 3-10-167-1",2,19,1,21,NA,3.631853441,-3.03883918,-5.142339157
"Southeast 3-10-169-1",2,19,1,21,NA,5.174785022,-2.829548752,-5.485774559
"Southeast 3-10-170-1",2,22,1,21,NA,3.726212976,-3.666710464,-5.485774559
"Southeast 3-10-171-1",2,24,1,21,NA,4.490959225,-3.774281258,-5.485774559
"Southeast 3-10-173-1",2,18,1,21,NA,6.042993266,-3.433044005,-5.485774559
"Southwest 1-15-238-1",2,23,1,22,-1.485434485,1.856160085,-2.200191613,1.448481447
"Southwest 1-15-270-2",2,20,1,22,NA,5.567227717,3.145276172,-2.667041615
"Southwest 1-15-271-2",2,20,2,22,NA,5.230819873,2.511553728,-2.252356482
"Southwest 1-15-280-1",2,36,1,22,3.416626224,2.888982278,NA,6.050127434
"Southwest 1-15-288-2",2,21,2,22,NA,4.68191082,-0.102922028,-5.485774559
"Southwest 1-15-289-1",2,23,2,22,4.463701432,-1.667011385,NA,16.75857606
"Southwest 1-15-296-2",2,17,2,22,1.800762168,3.941661615,0.441754494,5.929466048
"Southwest 1-15-302-2",2,20,1,22,NA,NA,NA,NA
"Southwest 1-15-311-2",2,14,1,22,NA,6.990339037,0.821285287,0.167652719
"Southwest 1-15-312-1",2,26,1,22,NA,2.802340937,1.201572603,0.222089853
"Southwest 1-15-320-2",2,18,1,22,NA,-1.023193622,-0.761020504,3.470618112
"Southwest 1-15-342-1",2,19,2,22,0.724271939,0.442275949,NA,11.21554397
"Southwest 1-15-349-2",2,19,2,22,NA,-0.200154866,NA,3.762906451
"Southwest 1-15-355-2",2,18,2,22,NA,0.633055841,NA,4.106341853
"Southwest 1-15-366-2",2,16,2,22,NA,NA,NA,6.398588315
"Southwest 1-15-370-2",2,17,1,22,NA,0.634011305,NA,NA
"Southwest 1-15-374-2",2,26,1,22,2.791803962,NA,NA,-1.909772288
"Southwest 1-15-377-2",2,23,1,22,NA,-0.330272811,NA,-2.667041615
"Southwest 1-15-381-2",2,20,1,22,NA,0.004988258,NA,-3.460347822
"Southwest 1-15-384-2",2,22,1,22,NA,2.611908396,NA,0.295778448
"Southwest 1-15-387-2",2,21,1,22,NA,1.748149541,NA,-3.334660957
"Southwest 1-15-390-2",2,19,1,22,NA,0.973731268,NA,NA
"Southwest 1-15-393-2",2,17,2,22,NA,0.120415825,NA,4.321651525
"Southwest 1-15-397-2",2,17,2,22,NA,4.355445065,NA,0.908960657
"Southwest 1-15-398-2",2,24,2,22,NA,NA,NA,-3.931908953
"Southwest 1-15-402-2",2,21,2,NA,NA,0.267951427,NA,-4.618779757
"Southwest 2-23-10-1",2,22,2,23,-7.187357067,1.817153072,NA,-2.956039882
"Southwest 2-23-100-1",2,17,1,23,NA,1.598930975,1.419443842,-2.702227288
"Southwest 2-23-101-1",2,21,2,23,NA,0.707369008,NA,-3.69734782
"Southwest 2-23-102-1",2,17,1,23,NA,3.238241707,NA,-3.646200757
"Southwest 2-23-104-1",2,17,1,23,NA,3.341619384,1.931677984,-1.909772288
"Southwest 2-23-107-1",2,16,1,23,NA,4.793803046,2.261212919,-5.485774559
"Southwest 2-23-109-1",2,18,2,23,NA,5.503899307,2.661268903,-5.485774559
"Southwest 2-23-112-1",2,18,1,23,NA,3.062423059,NA,-0.12463562
"Southwest 2-23-113-1",2,14,1,23,NA,0.22590316,0.05613048,-2.956039882
"Southwest 2-23-114-1",2,16,2,23,NA,1.33266272,NA,-2.486917616
"Southwest 2-23-115-1",2,19,2,23,NA,2.948173582,0.024417433,-2.619184624
"Southwest 2-23-122-1",2,18,1,23,2.253932313,0.242779113,NA,-0.66415641
"Southwest 2-23-124-1",2,15,2,23,NA,-1.918923029,0.499087368,0.976069108
"Southwest 2-23-125-1",2,18,1,23,-3.695203604,5.831664394,NA,-2.962620026
"Southwest 2-23-125-2",2,19,1,23,NA,-0.709198544,NA,-2.667041615
"Southwest 2-23-126-1",2,16,2,23,NA,1.694896988,2.373878349,-0.339945293
"Southwest 2-23-128-2",2,16,2,23,NA,-0.76515132,3.955696867,-5.485774559
"Southwest 2-23-129-1",2,16,1,23,NA,3.345317973,1.370691779,-4.907778024
"Southwest 2-23-135-2",2,16,1,23,NA,-0.3829558,NA,-2.378043347
"Southwest 2-23-138-1",2,17,2,23,NA,5.719582531,0.515005195,-1.675029659
"Southwest 2-23-139-1",2,18,1,23,NA,-7.522296293,-0.937354089,-3.010477016
"Southwest 2-23-143-2",2,17,1,23,NA,1.175715446,-1.457654579,1.761059765
"Southwest 2-23-158-1",2,23,1,23,NA,-0.383581848,NA,-1.45661141
"Southwest 2-23-160-1",2,15,1,23,NA,1.285641682,NA,-2.956039882
"Southwest 2-23-161-1",2,15,2,23,NA,-1.314563966,-1.732736087,-2.956039882
"Southwest 2-23-169-1",2,20,1,23,NA,1.076233036,NA,-2.667041615
"Southwest 2-23-172-1",2,16,1,23,NA,-6.259359664,2.730910823,-2.956039882
"Southwest 2-23-174-1",2,17,1,23,NA,NA,2.730910823,-2.956039882
"Southwest 2-23-176-1",2,16,2,23,NA,NA,4.235873012,-2.956039882
"Southwest 2-23-177-1",2,19,1,23,NA,0.380299007,NA,-4.834089429
"Southwest 2-23-178-1",2,19,1,23,NA,-0.998925254,NA,-2.956039882
"Southwest 2-23-179-1",2,24,2,23,NA,-7.98313915,-0.338074344,-2.956039882
"Southwest 2-23-181-1",2,18,1,23,NA,-1.85883232,NA,-2.956039882
"Southwest 2-23-183-1",2,18,1,23,3.851939269,-1.555494545,NA,3.361743844
"Southwest 2-23-184-1",2,17,1,23,NA,-5.509025894,2.746463984,-2.956039882
"Southwest 2-23-192-1",2,17,1,23,NA,0.985030386,4.235873012,-4.112032952
"Southwest 2-23-193-1",2,17,2,23,NA,0.036839993,NA,-3.642910686
"Southwest 2-23-202-1",2,18,1,23,NA,3.375503493,NA,-5.142339157
"Southwest 2-23-219-1",2,15,1,23,NA,1.2185567,NA,-5.485774559
"Southwest 2-23-222-1",2,17,1,23,NA,-2.486422103,NA,-2.667041615
"Southwest 2-23-34-2",2,17,2,23,NA,-6.140079459,NA,-1.908921081
"Southwest 2-23-35-3",2,18,2,23,NA,2.060281571,NA,-1.803336884
"Southwest 2-23-48-2",2,17,1,23,NA,1.679907296,2.765353522,-4.329781489
"Southwest 2-23-52-2",2,18,1,23,NA,4.239806186,2.253875903,-5.485774559
"Southwest 2-23-55-2",2,16,1,23,NA,4.653040276,2.027546459,-5.485774559
"Southwest 2-23-58-2",2,15,1,23,NA,3.917935161,NA,-2.959329954
"Southwest 2-23-60-2",2,16,2,23,NA,0.388685763,NA,-3.69734782
"Southwest 2-23-61-2",2,16,2,23,NA,0.950140054,NA,0.218799781
"Southwest 2-23-65-2",2,17,2,23,NA,-0.888488007,-0.051440314,-2.956039882
"Southwest 2-23-67-2",2,22,2,23,NA,NA,2.780027553,-5.485774559
"Southwest 2-23-75-1",2,17,1,23,NA,3.69313113,NA,-3.877471819
"Southwest 2-23-76-1",2,15,1,23,NA,2.235513108,1.326182413,-3.69734782
"Southwest 2-23-77-2",2,13,2,23,NA,2.66639511,NA,-3.248328222
"Southwest 2-23-80-1",2,19,1,23,NA,1.689144995,NA,-1.803336884
"Southwest 2-23-81-1",2,17,2,23,NA,4.543652912,NA,-3.69734782
"Southwest 2-23-82-1",2,15,1,23,NA,1.130053294,2.253875903,-4.112032952
"Southwest 2-23-83-1",2,18,1,23,NA,0.378158217,NA,-3.299475284
"Southwest 2-23-90-2",2,18,2,23,NA,-1.314563966,-1.732736087,-2.956039882
"Southwest 2-23-91-2",2,21,2,23,NA,-0.239044572,1.87907508,-3.299475284
"Southwest 2-23-92-1",2,16,1,23,-0.603983336,-3.795381406,-3.82615483,-0.270430969
"Southwest 2-23-93-1",2,18,1,23,-2.047283963,5.727683943,-2.886759021,-2.667041615
"Southwest 2-23-97-1",2,15,1,23,NA,7.429381204,1.551390668,-2.956039882
"Southwest 2-23-97-2",2,16,1,23,NA,-0.978751065,NA,-2.956039882
"SSSEARE-0-86-1",2,16,1,999,-3.722201692,0.189603019,NA,0.244478982
"Valley-92-1-1",2,18,1,999,NA,5.043722338,-4.181309592,1.165910918
"Valley-92-16-1",2,18,1,999,NA,0.67324818,-4.373561004,-0.848579909
"Valley-92-32-1",2,19,1,999,NA,NA,NA,-2.272459151
"Valley-92-33-1",2,18,1,999,NA,-0.292517094,NA,-3.299293789
"Valley-92-35-1",2,18,1,999,NA,5.410369713,-0.606183502,-2.956039882
"Valley-92-42-1",2,19,1,999,3.770666994,0.159614149,NA,3.361743844
"Valley-92-46-1",2,16,1,999,NA,-6.777116119,-0.877414169,4.290306224
"Valley-92-49-1",2,18,1,999,NA,3.39685687,NA,-2.667041615
"Valley-92-50-1",2,18,1,999,NA,-3.088454992,1.577767019,8.454202423
"Valley-92-52-1",2,18,1,999,NA,0.093019203,NA,-4.329781489
"Valley-92-7-1",2,18,1,999,NA,-4.943914404,1.787057447,1.338755971
"VMVHF-0-62-2",2,19,1,16,0.758926353,1.223794017,1.456885444,-1.405464348
