"ID","admin","age","sex","zone","gang","family","other","risk"
"Harbor-21-264-1",1,16,2,6,NA,-0.142054266,NA,-1.588878419
"Southwest 2-23-266-1",1,16,1,23,NA,4.11512033,NA,6.422168365
"Newton 2-23-312-1",1,19,1,13,NA,-3.692987229,NA,0.242379832
"Newton 2-23-313-1",1,20,2,13,NA,1.963966147,NA,8.842023249
"Northeast-25-45-2",1,19,1,14,NA,1.17497212,NA,8.732967485
"Newton 1-23-343-1",1,16,1,NA,NA,1.961769489,NA,6.968269299
"BHSEA-2-109-2",1,21,2,9,NA,1.64532331,NA,-2.663724366
"Hollenbeck 3-20-253-2",1,14,2,9,NA,0.368621434,NA,1.544711575
"Hollenbeck 3-20-251-2",1,16,1,9,NA,0.744187194,NA,1.265067376
"BVCB-0-88-4",1,23,1,22,NA,0.216074895,NA,-2.593353019
"Harbor-21-268-1",1,17,2,6,NA,2.046341965,NA,2.606913381
"Hollenbeck 1-20-245-2",1,16,2,7,NA,-1.797955992,NA,-0.820860492
"Devonshire-Topanga-11-153-2",1,21,1,4,NA,-2.521713751,NA,3.072745576
"Southwest 2-23-263-1",1,13,1,23,NA,-2.465243085,NA,1.140231718
"Devonshire-Topanga-11-187-1",1,17,1,4,NA,-2.098212492,NA,4.563858497
"Southwest 2-23-257-1",1,16,2,23,NA,-0.108742762,NA,-1.116466081
"Rampart 1-12-617-1",1,18,1,17,NA,NA,NA,-1.511048545
"Southwest 2-23-261-1",1,20,1,23,NA,-2.989028064,NA,0.687070841
"Devonshire-Topanga-11-147-2",1,22,1,4,NA,0.537271247,NA,5.419066182
"Southwest 2-23-260-1",1,15,1,23,NA,0.744534544,NA,0.549591043
"Hollenbeck 3-20-250-2",1,17,2,9,NA,-1.193625561,NA,-1.619922813
"Rampart 2-23-329-1",1,22,2,18,NA,1.568737623,NA,3.891032181
"Hollenbeck 3-20-169-3",1,19,1,9,NA,0.059552669,NA,1.322976077
"Newton 2-23-326-1",1,17,1,13,NA,-4.084160098,NA,4.136865037
"Devonshire-Topanga-11-117-2",1,22,1,4,NA,-0.344452381,NA,-1.440650021
"Hollenbeck 1-20-263-2",1,25,2,7,NA,2.629269981,NA,-2.667041615
"Southwest 2-23-267-1",1,14,1,23,NA,1.044170171,NA,4.106341853
"Olympic-25-78-1",1,23,1,15,NA,-3.597578022,NA,-2.378043347
"Southwest 2-23-255-1",1,15,2,23,NA,0.462449753,NA,-0.487322483
"Devonshire-Topanga-11-120-2",1,16,1,4,NA,-5.37299348,NA,8.892467606
"Olympic-25-73-1",1,21,1,15,NA,-5.930379743,NA,-2.956039882
"Newton 1-23-355-1",1,21,1,12,NA,-0.833790164,NA,-0.641433383
"Newton 1-23-351-1",1,19,2,NA,NA,0.301763455,NA,3.978216124
"Southwest 2-23-265-1",1,18,1,23,NA,0.224717652,NA,1.75999407
"Southwest 2-23-81-2",1,18,2,23,NA,3.198716237,NA,-3.064914151
"Southwest 1-15-301-3",1,27,2,22,NA,1.34746852,NA,4.087090392
"Southwest 2-23-79-3",1,16,2,23,NA,3.266805308,NA,-3.119351285
"77th 2-13-1509-1",1,19,1,2,NA,4.53119733,NA,-3.064914151
"77th 2-13-1508-1",1,19,1,2,NA,-2.548379804,NA,7.225893175
"Southeast 1-24-46-1",1,22,2,19,NA,NA,NA,1.768002898
"Southeast 1-24-54-1",1,17,1,19,NA,NA,NA,0.976069108
"77th 2-13-1507-1",1,19,1,2,NA,1.960163397,NA,3.052642908
"77th 2-13-1506-1",1,19,1,2,NA,-4.672587175,NA,-4.618779757
"Rampart 1-12-625-1",1,17,2,17,NA,0.03717626,NA,2.494749041
"Hollenbeck 1-20-248-2",1,15,1,7,NA,3.012278556,NA,-1.39367723
"77th 2-13-1500-1",1,19,1,2,NA,0.967287644,NA,-4.798903756
"77th 2-13-1502-1",1,19,1,2,NA,0.945834123,NA,-4.040783222
"77th 2-13-1501-1",1,19,1,2,NA,-2.1120041,NA,-3.642910686
"77th 2-13-1503-1",1,19,1,2,NA,1.468184712,NA,-4.329781489
"77th 2-13-1504-1",1,19,1,2,NA,-3.70321853,NA,-3.389098091
"77th 2-13-1505-1",1,19,1,2,NA,-5.895601763,NA,-5.485774559
"Rampart 2-23-351-1",1,16,1,18,NA,1.036694807,NA,-0.94136756
"Foothill-14-516-1",1,20,1,5,NA,-4.422477862,NA,-3.931908953
"Southeast 3-10-229-1",1,19,1,21,NA,-2.1120041,NA,-3.642910686
"Southeast 3-10-302-1",1,19,1,21,NA,3.505107175,NA,-5.485774559
"Southeast 3-10-312-1",1,23,2,21,NA,NA,NA,-5.485774559
"Southeast 3-10-301-1",1,19,1,21,NA,3.515501724,NA,-5.485774559
"Foothill-14-519-1",1,18,1,5,NA,NA,NA,1.884856905
"Foothill-14-515-1",1,16,2,5,NA,NA,NA,-3.534036417
"Southeast 3-10-303-1",1,19,1,21,NA,2.632667216,NA,-3.479599283
"Southeast 3-10-306-1",1,19,1,21,NA,2.954433131,NA,-2.342830497
"Devonshire-Topanga-11-168-2",1,17,1,4,NA,-4.753180894,NA,7.007108034
"Newton 2-23-341-1",1,17,2,13,NA,-1.182807176,NA,0.971894837
"Southeast 3-10-308-1",1,19,1,21,NA,4.187209188,NA,-5.485774559
"Southeast 3-10-304-1",1,19,1,21,NA,-0.956143736,NA,-2.378043347
"Southeast 3-10-307-1",1,19,1,21,NA,-4.374473709,NA,1.089084656
"Devonshire-Topanga-11-193-1",1,17,1,4,NA,-1.617012197,NA,1.018686132
"Southeast 3-10-305-1",1,19,1,21,NA,2.261841913,NA,-5.485774559
"Southeast 3-10-314-1",1,16,2,21,NA,-2.350969739,NA,-2.252356482
"Rampart 1-12-619-1",1,18,1,17,NA,-5.309509626,NA,6.300649957
"Hollenbeck 1-20-250-2",1,20,1,7,NA,1.861852342,NA,-1.854483946
"Northeast-25-48-1",1,20,2,14,NA,-0.217637048,NA,2.119390861
"Southeast 3-10-309-1",1,13,2,21,NA,4.264659008,NA,-0.14059701
"Southeast 3-10-310-1",1,13,1,21,NA,0.639241772,NA,2.385847595
"Southeast 3-10-311-1",1,13,1,21,NA,4.281670973,NA,-1.694462616
"Northeast-25-43-1",1,17,1,14,NA,3.962364364,NA,-1.100504691
"Northeast-25-46-1",1,18,1,14,NA,4.909299057,NA,-4.329781489
"Rampart 2-23-344-1",1,18,2,18,NA,NA,NA,-0.75292801
"Hollenbeck 2-20-221-2",1,14,2,8,NA,-0.803832168,NA,2.940478567
"Southwest 2-23-268-1",1,20,1,23,NA,-0.981951813,NA,-0.484032411
"Southwest 2-23-258-1",1,16,1,23,NA,-6.537667294,NA,3.477198256
"Southeast 1-24-65-1",1,25,2,19,NA,-0.599119548,NA,-5.485774559
"Newton 2-23-331-1",1,19,1,13,NA,NA,NA,2.568773449
"Hollenbeck 1-20-387-2",1,14,2,7,NA,-7.296749735,NA,0.367028179
"Southwest 2-23-270-1",1,18,1,23,NA,4.842442935,NA,0.94450932
"Foothill-14-526-1",1,20,1,5,NA,1.70588875,NA,-2.830353017
"BVCB-0-126-3",1,26,1,22,NA,1.902851917,NA,8.920034618
"Newton 1-23-356-1",1,19,1,NA,NA,2.346112832,NA,5.515813618
"Northeast-25-49-1",1,20,2,14,NA,-3.663654713,NA,2.138642322
"Southeast 1-24-66-1",1,25,2,19,NA,-3.835744466,NA,-3.82285319
"Southeast 1-24-60-2",1,18,2,19,NA,-0.815378127,NA,-3.525539371
"Foothill-14-481-2",1,24,1,5,NA,0.898101046,NA,-4.329781489
"Southwest 1-15-360-3",1,17,2,22,NA,-0.711002268,NA,7.258667161
"Southeast 1-24-64-1",1,24,2,19,NA,-6.395257252,NA,-3.537326489
"Foothill-14-528-1",1,24,2,5,NA,4.004847752,NA,-2.558167346
"BVCB-0-114-4",1,25,2,22,NA,NA,NA,14.12773818
"Olympic-25-86-1",1,23,1,15,NA,-3.132787303,NA,6.088784674
"Newton 2-23-346-1",1,16,2,13,NA,-2.590977815,NA,7.773883834
"Foothill-14-522-1",1,15,1,5,NA,1.46415689,NA,-2.486917616
"Southeast 1-24-57-1",1,20,1,19,NA,3.007157923,NA,-3.24503815
"Rampart 2-23-360-1",1,15,1,18,NA,-2.132515327,NA,-0.535179474
"Devonshire-Topanga-11-195-1",1,16,1,4,NA,0.45415455,NA,2.95119999
"Southwest 2-23-272-1",1,17,1,23,NA,0.989165,NA,-2.16029481
"Foothill-14-529-1",1,18,1,5,NA,-3.26417595,NA,-2.956039882
"Hollenbeck 1-20-207-2",1,18,2,NA,NA,1.119060137,NA,-1.623212885
"Foothill-14-539-1",1,24,2,5,NA,-0.312044023,NA,-2.956039882
"Hollenbeck 2-20-222-2",1,16,1,8,NA,NA,NA,-3.646200757
"Foothill-14-527-1",1,16,1,5,NA,NA,NA,2.096849328
"Foothill-14-525-1",1,19,2,5,NA,-1.400907205,NA,0.562235183
"Newton 1-23-350-1",1,17,1,NA,NA,1.399507941,NA,5.047025251
"Hollenbeck 1-20-371-2",1,17,2,7,NA,-2.319847447,NA,3.990887441
"Southwest 2-23-273-1",1,14,1,23,NA,-3.462935185,NA,8.092887978
"Foothill-14-535-1",1,17,1,5,NA,-3.55622159,NA,-1.800046812
"Southwest 2-23-271-1",1,15,1,23,NA,-0.179924991,NA,-2.615894552
"Rampart 2-23-362-1",1,22,2,18,NA,3.111628411,NA,0.37464684
"Hollenbeck 1-20-131-4",1,18,1,7,NA,-0.250892454,NA,-0.769740607
"77th 3-20-325-2",1,15,1,3,NA,1.546561366,NA,-1.983460883
"Hollenbeck 1-20-373-2",1,15,1,7,NA,0.491831308,NA,0.908960657
"Hollenbeck 2-20-82-3",1,21,1,8,NA,-5.608156578,NA,-0.702632155
"Hollywood-12-138-1",1,21,2,10,NA,-4.188295993,NA,-3.299475284
"Newton 1-23-362-1",1,17,1,NA,NA,-1.180958254,NA,2.32309491
"Foothill-14-517-1",1,NA,1,5,NA,-2.812417437,NA,-5.485774559
"Foothill-14-536-1",1,17,2,5,NA,1.428041622,NA,-3.877471819
"Hollenbeck 1-20-379-2",1,19,1,7,NA,0.575583559,NA,1.689470319
"Foothill-14-514-1",1,19,1,5,NA,-2.457437119,NA,-5.485774559
"Hollenbeck 1-20-149-3",1,19,2,8,NA,-4.93713103,NA,-3.18210397
"Newton 1-23-364-1",1,22,2,12,NA,NA,NA,-2.440796032
"Foothill-14-432-2",1,19,1,5,NA,-3.280850875,NA,-3.642910686
"NHSEA-0-134-2",1,24,1,8,NA,2.053827844,NA,-1.265551501
"Southeast 1-24-55-1",1,15,1,19,NA,1.793464756,NA,2.443601979
"Rampart 1-12-600-2",1,17,1,17,NA,4.437397257,NA,-1.624064092
"77th 3-20-349-1",1,18,2,3,NA,1.92724524,NA,-1.745609678
"77th 3-20-355-1",1,15,2,3,NA,3.411767191,NA,-1.225340349
"77th 3-20-369-1",1,19,1,3,NA,4.373343454,NA,-3.299475284
"Hollenbeck 3-20-272-2",1,17,1,9,NA,0.702128026,NA,4.465738644
"77th 3-20-373-1",1,22,2,3,NA,-3.48060046,NA,1.049757703
"77th 3-20-345-2",1,17,2,3,NA,5.761603148,NA,-4.329781489
"Southeast 1-24-71-1",1,18,2,19,NA,3.634106381,NA,0.764900715
"Newton 2-23-339-1",1,18,1,13,NA,-1.763536677,NA,7.199150193
"Rampart 1-12-590-2",1,16,2,17,NA,2.717076031,NA,-2.956039882
"Foothill-14-474-2",1,25,2,5,NA,1.081714163,NA,-5.485774559
"Hollenbeck 3-20-270-2",1,18,1,9,NA,7.043247308,NA,-1.624064092
"Hollenbeck 2-20-228-2",1,17,2,8,NA,-3.195616661,NA,-1.222050277
"Foothill-14-530-1",1,22,1,NA,NA,-1.169078882,NA,-5.485774559
"Southwest 2-23-281-1",1,18,1,23,NA,-1.442802298,NA,0.756585164
"Southwest 2-23-277-1",1,18,1,23,NA,-1.701536021,NA,0.870484912
"Southeast 1-24-77-1",1,21,1,19,NA,3.226067092,NA,-0.917941828
"77th 3-20-322-2",1,22,2,3,NA,0.582336397,NA,2.506020764
"Southeast 1-24-82-1",1,19,1,19,NA,-0.896012619,NA,1.549221659
"Southeast 1-24-80-1",1,20,1,19,NA,1.411281994,NA,4.445998966
"Southeast 1-24-79-1",1,23,1,19,NA,1.912967972,NA,2.361960823
"Rampart 1-12-633-1",1,16,1,17,NA,-11.5157394,NA,0.061217315
"Foothill-14-533-1",1,15,1,5,NA,NA,NA,-2.143482214
"Northeast-25-70-2",1,25,2,14,NA,1.661209299,NA,3.872631927
"Northeast-25-69-2",1,23,1,14,NA,-10.97507444,NA,3.384258199
"Rampart 1-12-391-3",1,19,1,17,NA,-0.638622544,NA,-2.884790151
"Southeast 1-24-72-1",1,18,1,19,NA,NA,NA,0.870484912
"Northeast-25-68-2",1,22,1,14,NA,1.220057859,NA,3.560240919
"Southwest 2-23-279-1",1,18,2,23,NA,-0.818634743,NA,2.572766226
"77th 3-20-290-2",1,19,2,3,NA,3.422424801,NA,-4.040783222
"Hollenbeck 3-20-294-2",1,16,1,NA,NA,0.823143898,NA,-2.381333419
"Southeast 1-24-85-1",1,19,1,19,NA,-0.949063962,NA,-1.691172544
"Southwest 2-23-278-1",1,15,1,23,NA,-3.189209499,NA,0.674581018
"Southwest 2-23-280-1",1,15,2,23,NA,-1.823371135,NA,-2.667041615
"Northeast-25-64-1",1,16,1,NA,NA,0.584660639,NA,-4.329781489
"Mission-14-413-1",1,16,1,NA,NA,5.223673512,NA,2.635518911
"77th 3-20-376-1",1,14,2,NA,NA,2.935745622,NA,-2.884790151
