"","gangid","Position","Time","Identification","Emotion","sum"
"49","Northeast-20-90-2",0.161891136356485,-0.477044902571954,0.454578426061803,0.628191106064161,0.767615765910496
"50","FGSEARE-0-37-1",1.55813495689282,0.266108187639998,0.246921638032869,0.628191106064161,2.69935588862985
"51","BVCB-0-191-1",-1.23435268417985,-1.71563338625854,-1.41433266619861,-2.2468347119703,-6.6111534486073
"52","Southeast 1-22-40-1",-1.93247459444801,-1.71563338625854,-1.82964624225648,-1.36221138334431,-6.83996560630735
"53","77th 1-16-9-1",0.161891136356485,2.00013206480122,0.246921638032869,1.29165860253365,3.70060344172423
"54","Southeast 1-22-18-1",-0.536230773911681,-0.724762599309271,-0.376048726053935,0.185879441751166,-1.45116265752372
"55","Southeast 1-22-34-1",-1.93247459444801,-0.724762599309271,-0.168391938025,-0.256432222561828,-3.08206135434411
"56","Southeast 1-22-7-1",0.161891136356485,-1.71563338625854,-0.376048726053935,0.185879441751166,-1.74391153420482
"57","Southeast 1-22-8-1",0.860013046624652,2.00013206480122,-0.376048726053935,-0.0352763904053308,2.44881999496661
"58","NHSEA-0-323-3",0.161891136356485,-0.229327205834636,0.0392648500039338,-0.0352763904053308,-0.0634476098795479
"59","Hollywood-12-41-1",0.161891136356485,1.00926127785195,1.28520557817754,-0.256432222561828,2.19992576982415
"60","RPARGR-PP-17-3",-0.536230773911681,-0.477044902571954,-0.168391938025,0.407035273907664,-0.774632340600972
"61","Harbor-21-110-1",0.860013046624652,0.266108187639998,-0.791362302111804,1.07050277037716,1.40526170253
"62","Harbor-21-113-1",0.860013046624652,0.0183904909026811,-0.376048726053935,0.185879441751166,0.688234253224565
"63","Harbor-21-108-1",-0.536230773911681,-0.477044902571954,-0.791362302111804,0.407035273907664,-1.39760270468778
"64","CPHBRE-0-43-1",0.161891136356485,-0.229327205834636,-0.168391938025,0.407035273907664,0.171207266404512
"65","Harbor-21-109-1",0.161891136356485,0.0183904909026811,-0.791362302111804,-0.698743886874823,-1.30982456172746
"66","Mission-19-92-1",-0.536230773911681,2.00013206480122,-1.82964624225648,-0.0352763904053308,-0.401021341772269
"67","Hollenbeck 1-20-27-2",-0.536230773911681,-0.477044902571954,-0.376048726053935,0.407035273907664,-0.982289128629906
"68","BVCB-0-213-2",-1.23435268417985,-0.972480296046588,-1.82964624225648,-2.2468347119703,-6.28331393445322
"69","77th 1-16-57-1",-1.93247459444801,-1.71563338625854,-0.999019090140738,-1.80452304765731,-6.4516501185046
"70","77th 1-16-56-1",1.55813495689282,0.0183904909026811,2.32348951832221,0.407035273907664,4.30705024002538
"71","Southeast 1-22-5-1",-1.93247459444801,-1.22019799278391,-1.41433266619861,-1.80452304765731,-6.37152830108784
"72","Northeast-20-161-1",-1.23435268417985,-0.972480296046588,-2.03730303028541,-0.698743886874823,-4.94287989738667
"73","Hollenbeck 1-20-22-2",0.860013046624652,1.00926127785195,0.246921638032869,0.407035273907664,2.52323123641713
"74","Southwest 1-15-254-1",-1.93247459444801,-1.46791568952122,-1.20667587816967,-1.14105555118782,-5.74812171332673
"75","Southwest 1-15-255-1",-1.93247459444801,-1.71563338625854,-2.66027339437221,-0.91989971903132,-7.22828109411009
"76","77th 3-20-87-1",0.161891136356485,0.0183904909026811,1.07754879014861,0.185879441751166,1.44370985915894
"77","Hollywood-12-13-1",0.161891136356485,1.00926127785195,-0.999019090140738,0.185879441751166,0.358012765818864
"78","Newton 1-17-70-1",0.161891136356485,0.513825884377316,0.662235214090737,-0.91989971903132,0.418052515793218
"79","Olympic-12-50-1",0.860013046624652,0.0183904909026811,0.662235214090737,0.849346938220658,2.38998568983873
"80","Hollywood-12-8-1",0.161891136356485,0.0183904909026811,-0.58370551408287,-0.477588054718325,-0.881011941542029
"81","Southeast 2-20-43-1",0.161891136356485,-0.229327205834636,-0.376048726053935,0.407035273907664,-0.0364495216244219
"82","Southeast 2-20-54-1",0.161891136356485,-0.229327205834636,-0.376048726053935,0.407035273907664,-0.0364495216244219
"83","Harbor-21-125-1",0.860013046624652,0.761543581114633,0.662235214090737,0.849346938220658,3.13313878005068
"84","77th 1-16-37-2",-1.93247459444801,-1.22019799278391,-0.999019090140738,NA,NA
"85","RPARGR-PP-74-3",0.161891136356485,0.0183904909026811,0.454578426061803,0.628191106064161,1.26305115938513
"86","Hollywood-12-2-1",0.161891136356485,0.0183904909026811,0.0392648500039338,-0.0352763904053308,0.184270086857769
"87","Hollywood-12-9-1",0.161891136356485,-0.477044902571954,-0.58370551408287,-0.0352763904053308,-0.934135670703669
"88","FGSEARE-0-24-1",-1.23435268417985,-0.724762599309271,-0.58370551408287,0.407035273907664,-2.13578552366433
"89","CPHBRE-0-55-1",0.860013046624652,0.761543581114633,0.662235214090737,1.29165860253365,3.57545044436368
"90","Harbor-21-136-1",0.860013046624652,0.761543581114633,-0.168391938025,1.07050277037716,2.52366746009144
"91","Newton 2-23-4-1",-1.93247459444801,-1.71563338625854,-2.66027339437221,-2.2468347119703,-8.55521608704907
"92","Hollywood-12-10-1",-0.536230773911681,-0.477044902571954,-0.999019090140738,-0.256432222561828,-2.2687269891862
"93","BHSEA-2-143-2",1.55813495689282,0.266108187639998,-0.376048726053935,0.407035273907664,1.85522969238655
"94","77th 1-16-16-1",0.860013046624652,NA,1.07754879014861,0.185879441751166,NA
"95","77th 1-16-10-1",-1.93247459444801,0.0183904909026811,-2.24495981831435,-0.91989971903132,-5.078943640891
"96","Hollywood-12-5-1",-0.536230773911681,-0.724762599309271,-1.20667587816967,-0.477588054718325,-2.94525730610895
"97","Hollywood-12-1-1",-0.536230773911681,-0.477044902571954,-0.58370551408287,-0.698743886874823,-2.29572507744133
"98","77th 1-16-17-1",0.161891136356485,-0.724762599309271,1.28520557817754,-0.0352763904053308,0.687057724819425
"99","Harbor-21-126-1",-1.93247459444801,-1.71563338625854,-2.66027339437221,-2.2468347119703,-8.55521608704907
"100","Harbor-21-139-1",0.161891136356485,1.25697897458927,-0.168391938025,1.07050277037716,2.32098094329791
"101","Southwest 1-15-256-1",-0.536230773911681,1.25697897458927,-0.999019090140738,-0.256432222561828,-0.53470311202498
"102","77th 1-16-13-1",0.161891136356485,-0.477044902571954,1.07754879014861,-2.2468347119703,-1.48443968803717
"103","Hollywood-12-3-1",-0.536230773911681,-0.724762599309271,0.0392648500039338,-0.477588054718325,-1.69931657793534
"104","Harbor-21-140-2",0.860013046624652,0.266108187639998,0.0392648500039338,-0.477588054718325,0.687798029550259
"105","NHSEA-0-217-2",1.55813495689282,1.7524143680639,0.454578426061803,0.849346938220658,4.61447468923918
"106","77th 1-16-46-1",0.161891136356485,0.266108187639998,0.869892002119672,0.185879441751166,1.48377076786732
"107","BVCB-0-215-3",-0.536230773911681,-0.229327205834636,0.0392648500039338,0.849346938220658,0.123053808478275
"108","77th 2-13-1308-1",-0.536230773911681,-0.477044902571954,-0.58370551408287,-0.0352763904053308,-1.63225758097184
"109","Hollenbeck 1-20-50-2",-0.536230773911681,-1.46791568952122,-1.82964624225648,-1.80452304765731,-5.63831575334669
"110","CPHBRE-0-54-1",0.161891136356485,-1.22019799278391,1.49286236620648,-1.14105555118782,-0.706500041408763
"111","Newton 2-23-84-1",-1.93247459444801,-1.71563338625854,-2.66027339437221,-2.2468347119703,-8.55521608704907
"112","Harbor-21-138-1",0.161891136356485,1.50469667132658,1.49286236620648,0.407035273907664,3.56648544779721
"113","Mission-19-53-1",1.55813495689282,2.24784976153854,0.246921638032869,0.628191106064161,4.68109746252839
"114","RPARGR-PP-158-3",0.161891136356485,1.00926127785195,0.0392648500039338,0.407035273907664,1.61745253812003
"115","Hollywood-12-14-1",0.161891136356485,0.266108187639998,1.07754879014861,0.407035273907664,1.91258338805275
"116","CPHBRE-0-3-1",0.161891136356485,0.0183904909026811,-0.168391938025,1.07050277037716,1.08239245961132
"117","Mission-19-51-1",-0.536230773911681,-0.972480296046588,-1.41433266619861,0.628191106064161,-2.29485263009272
"118","Southwest 1-15-259-1",-0.536230773911681,-0.724762599309271,-0.999019090140738,-1.80452304765731,-4.064535511019
"119","Hollywood-12-12-1",0.161891136356485,-0.229327205834636,1.07754879014861,0.407035273907664,1.41714799457812
"120","FGSEARE-0-52-1",0.161891136356485,-0.724762599309271,1.07754879014861,1.29165860253365,1.80633592972947
"121","CPHBRE-0-39-1",-0.536230773911681,-0.972480296046588,-0.58370551408287,-1.36221138334431,-3.45462796738545
"122","Southeast 1-22-46-1",0.860013046624652,1.00926127785195,1.07754879014861,1.07050277037716,4.01732588500236
"123","BVCB-0-226-1",0.860013046624652,-0.477044902571954,1.28520557817754,1.07050277037716,2.7386764926074
"124","Hollywood-12-18-1",0.860013046624652,0.513825884377316,0.454578426061803,1.29165860253365,3.12007595959742
"125","Hollywood-12-17-1",0.161891136356485,1.25697897458927,0.246921638032869,0.628191106064161,2.29398285504278
"126","Southwest 1-15-258-1",0.161891136356485,-0.972480296046588,0.0392648500039338,0.628191106064161,-0.143133203622008
"127","NHSEA-0-356-2",0.860013046624652,0.761543581114633,0.454578426061803,-0.91989971903132,1.15623533476977
"128","Hollywood-12-16-1",0.161891136356485,0.266108187639998,0.246921638032869,0.407035273907664,1.08195623593702
"129","Devonshire-Topanga-11-18-2",1.55813495689282,0.266108187639998,1.07754879014861,1.29165860253365,4.19345053721508
"130","Hollywood-12-15-1",0.161891136356485,0.0183904909026811,1.07754879014861,0.628191106064161,1.88602152347193
"131","77th 2-13-1311-1",0.161891136356485,0.761543581114633,0.869892002119672,1.29165860253365,3.08498532212444
"132","Northeast-20-49-2",-1.23435268417985,-0.477044902571954,0.0392648500039338,0.849346938220658,-0.822785798527209
"133","Devonshire-Topanga-11-3-2",0.860013046624652,1.00926127785195,1.07754879014861,0.407035273907664,3.35385838853287
"134","Devonshire-Topanga-11-4-2",-1.23435268417985,0.266108187639998,-0.791362302111804,-0.698743886874823,-2.45835068552648
"135","Hollywood-12-4-1",-0.536230773911681,-1.71563338625854,-1.41433266619861,-2.2468347119703,-5.91303153833913
"136","Devonshire-Topanga-11-15-1",0.161891136356485,0.266108187639998,-0.376048726053935,0.185879441751166,0.237830039693715
"137","Hollywood-12-6-1",0.161891136356485,-0.229327205834636,0.0392648500039338,0.407035273907664,0.378864054433447
"138","Southwest 1-15-262-1",-1.23435268417985,-0.229327205834636,0.869892002119672,-0.0352763904053308,-0.629064278300143
"139","Newton 1-17-108-1",-0.536230773911681,-0.229327205834636,-0.791362302111804,-1.36221138334431,-2.91913166520244
"140","Southwest 1-15-261-1",0.161891136356485,-0.477044902571954,-0.168391938025,-1.80452304765731,-2.28806875189778
"141","Northeast-20-127-2",-1.23435268417985,-1.22019799278391,0.246921638032869,0.628191106064161,-1.57943793286672
"142","Newton 1-17-120-1",1.55813495689282,1.50469667132658,1.28520557817754,0.407035273907664,4.75507248030461
"143","FGCT-0-187-2",-1.23435268417985,-0.724762599309271,-1.20667587816967,-1.14105555118782,-4.30684671284661
"144","Harbor-21-141-1",1.55813495689282,0.0183904909026811,-0.376048726053935,0.185879441751166,1.38635616349273
"145","Northeast-20-99-2",0.161891136356485,-0.724762599309271,-0.58370551408287,-1.14105555118782,-2.28763252822347
"146","CPHBRE-0-29-1",0.161891136356485,-1.71563338625854,-0.58370551408287,-0.91989971903132,-3.05734748301624
"147","Southwest 1-15-269-1",1.55813495689282,0.266108187639998,1.28520557817754,-0.698743886874823,2.41070483583554
"148","FGSEARE-0-41-1",NA,NA,NA,NA,NA
"149","CPHBRE-0-56-1",0.860013046624652,1.00926127785195,0.869892002119672,0.407035273907664,3.14620160050394
"150","Devonshire-Topanga-11-52-1",0.860013046624652,1.25697897458927,0.0392648500039338,0.185879441751166,2.34213631296902
"151","Devonshire-Topanga-11-12-2",-1.93247459444801,-1.46791568952122,-0.58370551408287,-0.0352763904053308,-4.01937218845744
"152","FGSEARE-0-54-1",-1.23435268417985,-0.229327205834636,1.28520557817754,1.29165860253365,1.11318429069671
"153","Northeast-20-25-2",-0.536230773911681,-1.71563338625854,-0.168391938025,0.185879441751166,-2.23437665644406
"154","CPHBRE-0-53-2",0.860013046624652,0.761543581114633,0.246921638032869,0.407035273907664,2.27551353967982
"155","CPHBRE-0-61-1",0.860013046624652,1.50469667132658,0.869892002119672,0.628191106064161,3.86279282613507
"156","Southeast 1-22-51-1",0.161891136356485,0.0183904909026811,0.0392648500039338,-0.256432222561828,-0.0368857452987278
"157","Northeast-20-35-2",-1.23435268417985,-1.46791568952122,-0.376048726053935,-1.80452304765731,-4.88284014741232
"158","Devonshire-Topanga-11-13-1",-0.536230773911681,1.00926127785195,0.869892002119672,0.849346938220658,2.1922694442806
"159","CPHBRE-0-62-1",1.55813495689282,1.00926127785195,0.662235214090737,-0.477588054718325,2.75204339411718
"160","Hollenbeck 1-20-65-2",-0.536230773911681,0.266108187639998,-0.58370551408287,0.407035273907664,-0.446792826446889
"161","Southeast 2-20-99-1",1.55813495689282,-1.71563338625854,0.454578426061803,-1.14105555118782,-0.843975554491736
"162","Southwest 1-15-273-1",-1.93247459444801,0.0183904909026811,-0.168391938025,-0.0352763904053308,-2.11775243197566
"163","Rampart 1-12-451-1",-0.536230773911681,-1.71563338625854,1.07754879014861,0.185879441751166,-0.988435928270448
"164","Southwest 1-15-277-1",-1.23435268417985,0.761543581114633,-0.58370551408287,-1.36221138334431,-2.4187260004924
"165","CPHBRE-0-60-1",0.161891136356485,1.00926127785195,1.07754879014861,1.07050277037716,3.3192039747342
"166","BVCB-0-129-2",0.161891136356485,0.266108187639998,0.0392648500039338,-0.91989971903132,-0.452635545030903
"167","Southwest 2-23-62-1",0.161891136356485,-1.71563338625854,-0.168391938025,0.628191106064161,-1.09394308186289
"168","Southwest 1-15-280-1",0.161891136356485,-0.972480296046588,-1.82964624225648,-1.14105555118782,-3.7812909531344
"169","Northeast-20-136-2",0.860013046624652,-1.46791568952122,-2.24495981831435,-2.2468347119703,-5.09969717318122
"170","Foothill-14-276-1",0.161891136356485,NA,0.0392648500039338,-0.477588054718325,NA
"171","Southeast 2-20-85-1",1.55813495689282,0.0183904909026811,0.454578426061803,-0.698743886874823,1.33235998698248
"172","Hollenbeck 1-20-69-2",0.860013046624652,1.25697897458927,0.869892002119672,-0.477588054718325,2.50929596861527
"173","Olympic-12-27-1",0.860013046624652,0.0183904909026811,0.662235214090737,0.849346938220658,2.38998568983873
"174","Northeast-20-64-2",-0.536230773911681,0.0183904909026811,0.0392648500039338,-0.0352763904053308,-0.513851823410397
"175","Hollenbeck 2-20-74-2",0.161891136356485,1.25697897458927,-0.791362302111804,1.07050277037716,1.6980105792111
"176","Southwest 2-23-10-1",-0.536230773911681,-0.477044902571954,-0.999019090140738,0.407035273907664,-1.60525949271671
"177","CPHBRE-0-70-1",-0.536230773911681,-0.972480296046588,0.869892002119672,0.407035273907664,-0.231783793930934
"178","Newton 1-17-137-1",0.161891136356485,0.0183904909026811,-0.168391938025,0.185879441751166,0.197769130985332
"179","Harbor-21-155-1",0.860013046624652,1.25697897458927,0.454578426061803,0.185879441751166,2.75744988902689
"180","Northeast-20-138-2",-0.536230773911681,0.761543581114633,-0.58370551408287,-1.14105555118782,-1.49944825806774
"181","Harbor-21-150-1",0.860013046624652,0.0183904909026811,-0.376048726053935,0.407035273907664,0.909390085381062
"182","SSSEARE-0-71-1",0.161891136356485,0.761543581114633,-0.168391938025,0.407035273907664,1.16207805335378
"183","BVCB-0-232-2",0.161891136356485,-0.477044902571954,-0.376048726053935,0.628191106064161,-0.0630113862052418
"184","Foothill-14-376-1",0.161891136356485,0.761543581114633,-0.376048726053935,1.29165860253365,1.83904459395084
"185","Rampart 1-12-480-2",0.161891136356485,0.266108187639998,0.869892002119672,1.29165860253365,2.58954992864981
"186","Rampart 1-12-480-2",1.55813495689282,1.50469667132658,0.662235214090737,0.628191106064161,4.3532579483743
"187","Rampart 1-12-474-1",0.860013046624652,1.7524143680639,0.869892002119672,1.29165860253365,4.77397801934188
"188","Olympic-12-12-2",1.55813495689282,-1.71563338625854,-2.24495981831435,-0.477588054718325,-2.88004630239839
"189","Southeast 1-22-56-1",0.161891136356485,1.00926127785195,-0.58370551408287,-0.0352763904053308,0.552170509720235
"190","Rampart 1-12-231-2",0.860013046624652,1.25697897458927,1.07754879014861,0.628191106064161,3.82273191742669
"191","77th 2-13-1316-1",-1.93247459444801,0.761543581114633,-0.168391938025,0.407035273907664,-0.932287677450718
"192","Rampart 1-12-406-2",0.161891136356485,-0.477044902571954,0.454578426061803,0.407035273907664,0.546459933753999
"193","Rampart 1-12-418-1",-0.536230773911681,-0.972480296046588,-0.791362302111804,-0.0352763904053308,-2.3353497624754
"194","Newton 1-17-70-1",0.161891136356485,-0.229327205834636,0.0392648500039338,-0.698743886874823,-0.72691510634904
"195","BVCB-0-184-2",-0.536230773911681,0.0183904909026811,1.07754879014861,-0.256432222561828,0.303276284577778
"196","Hollenbeck 2-20-54-2",1.55813495689282,-0.972480296046588,1.07754879014861,0.849346938220658,2.5125503892155
"197","Southeast 1-22-58-1",-1.23435268417985,-1.71563338625854,-0.999019090140738,-0.477588054718325,-4.42659321529745
"198","BVCB-0-76-3",0.161891136356485,0.761543581114633,0.662235214090737,1.07050277037716,2.65617270193901
"199","Hollenbeck 2-20-65-2",0.161891136356485,NA,-0.168391938025,-0.477588054718325,NA
"200","Newton 1-17-145-1",0.161891136356485,-0.477044902571954,-0.58370551408287,-0.256432222561828,-1.15529150286017
"201","77th 2-13-1290-2",-1.23435268417985,-1.22019799278391,-0.58370551408287,0.628191106064161,-2.41006508498246
"202","Southwest 2-23-10-1",-0.536230773911681,-1.71563338625854,-2.66027339437221,-2.2468347119703,-7.15897226651274
"203","Hollenbeck 2-20-57-2",1.55813495689282,0.0183904909026811,1.07754879014861,0.849346938220658,3.50342117616476
"204","Hollenbeck 2-20-84-2",1.55813495689282,2.00013206480122,0.869892002119672,1.29165860253365,5.71981762634736
"205","BVCB-0-215-3",0.860013046624652,-0.229327205834636,0.454578426061803,1.07050277037716,2.15576703722897
"206","Olympic-12-61-1",0.161891136356485,0.761543581114633,0.246921638032869,0.407035273907664,1.57739162941165
"207","Hollenbeck 2-20-82-2",0.161891136356485,0.266108187639998,-0.58370551408287,-0.256432222561828,-0.412138412648214
"208","FGSEARE-0-60-1",0.161891136356485,-0.477044902571954,0.246921638032869,1.29165860253365,1.22342647435105
"209","77th 1-16-63-1",1.55813495689282,NA,0.246921638032869,1.07050277037716,NA
"210","Southwest 1-15-287-2",-0.536230773911681,0.0183904909026811,-0.168391938025,1.07050277037716,0.384270549343155
"211","Southwest 1-15-281-2",1.55813495689282,1.00926127785195,2.32348951832221,1.29165860253365,6.18254435560064
"212","Northeast-20-100-2",0.161891136356485,0.513825884377316,0.454578426061803,1.29165860253365,2.42195404932926
"213","Southwest 1-15-260-2",-0.536230773911681,0.266108187639998,0.662235214090737,-0.256432222561828,0.135680405257226
"214","Hollenbeck 1-20-46-2",-0.536230773911681,-0.229327205834636,0.454578426061803,-0.477588054718325,-0.78856760840284
"215","Olympic-12-58-1",-1.23435268417985,-1.22019799278391,0.246921638032869,0.407035273907664,-1.80059376502322
"216","Hollenbeck 1-20-91-2",-0.536230773911681,0.761543581114633,-0.376048726053935,0.407035273907664,0.256299355056681
"217","CPHBRE-0-39-1",-1.93247459444801,-1.71563338625854,-0.791362302111804,-1.36221138334431,-5.80168166616267
"218","Southeast 2-20-127-1",-0.536230773911681,0.0183904909026811,0.246921638032869,0.628191106064161,0.35727246108803
"219","Southeast 2-20-125-1",0.161891136356485,-0.477044902571954,-0.168391938025,0.407035273907664,-0.0765104303328049
"220","Southeast 2-20-109-1",0.860013046624652,0.0183904909026811,-0.376048726053935,-1.58336721550081,-1.08101240402741
"221","Olympic-12-71-1",-1.23435268417985,-0.477044902571954,0.454578426061803,0.407035273907664,-0.849783886782335
"222","BVCB-0-174-1",0.860013046624652,1.00926127785195,0.246921638032869,0.849346938220658,2.96554290073013
"223","Northeast-20-160-2",0.860013046624652,0.0183904909026811,0.246921638032869,0.849346938220658,1.97467211378086
"224","NHSEA-0-346-3",1.55813495689282,0.266108187639998,0.869892002119672,0.628191106064161,3.32232625271665
"225","Southwest 1-15-289-1",1.55813495689282,1.50469667132658,-0.168391938025,1.29165860253365,4.18609829272806
"226","Southwest 1-15-290-1",NA,NA,-0.376048726053935,1.07050277037716,NA
"227","Hollenbeck 3-20-29-2",-1.23435268417985,-0.229327205834636,-0.58370551408287,-1.58336721550081,-3.63075261959817
"228","Hollenbeck 3-20-68-2",-1.93247459444801,-1.71563338625854,-2.66027339437221,-0.256432222561828,-6.5648135976406
"229","Hollenbeck 1-20-44-2",0.161891136356485,2.00013206480122,1.28520557817754,-0.0352763904053308,3.41195238892992
"230","Northeast-20-144-2",0.161891136356485,0.266108187639998,-0.58370551408287,-0.477588054718325,-0.633294244804711
"231","BVCB-0-196-3",0.161891136356485,2.00013206480122,-0.58370551408287,0.849346938220658,2.42766462529549
"232","NHSEA-0-301-4",1.55813495689282,1.00926127785195,1.07754879014861,1.07050277037716,4.71544779527053
"233","Hollywood-12-19-2",-1.23435268417985,-0.972480296046588,-0.999019090140738,-1.36221138334431,-4.56806345371149
"234","Hollywood-12-30-2",-1.23435268417985,-0.972480296046588,-1.20667587816967,-1.36221138334431,-4.77572024174042
"235","Hollywood-12-38-2",-0.536230773911681,-1.22019799278391,-0.999019090140738,-1.14105555118782,-3.89650340802414
"236","Hollywood-12-24-2",0.161891136356485,0.266108187639998,-0.168391938025,-0.256432222561828,0.00317516340965501
"237","BVCB-0-235-2",0.161891136356485,0.513825884377316,1.07754879014861,1.29165860253365,3.04492441341606
"238","Harbor-21-157-1",0.860013046624652,1.00926127785195,0.0392648500039338,1.07050277037716,2.97904194485769
"239","Harbor-21-158-1",0.161891136356485,0.266108187639998,-0.376048726053935,1.07050277037716,1.1224533683197
"240","RPARGR-PP-154-3",0.161891136356485,0.0183904909026811,0.246921638032869,0.407035273907664,0.834238539199699
"241","Harbor-21-156-1",0.161891136356485,0.0183904909026811,-0.999019090140738,-0.698743886874823,-1.51748134975639
"242","Southeast 1-22-34-1",-1.93247459444801,-1.71563338625854,-2.66027339437221,-2.02567887981381,-8.33406025489258
"243","Hollenbeck 3-20-99-2",0.860013046624652,-0.229327205834636,0.454578426061803,-1.36221138334431,-0.276947116492496
